Unnamed: 0,content,Quality,Service,Shipping,Packing
6071,"nội dung ok nhưng bìa sách bên ngoài lại bị rách lởm chởm, bụi nhiều, nhìn rất khó chịu, mình ghét nhất sách bị gì dù chỉ 1 vết nhỏ, lần đầu gặp tiki giao sách như vậy luôn",0,,,0
6108,"sách ko còn nguyên seal, bị móp góc,",0,,,0
6110,Lúc mua hàng về sách không được bọ trong bookcare nên sách rất bụi phần giấy mép cũng bị bẩn sách bị cong. Rất buồn về cách bảo quản sách của shop,0,,,0
6112,"sách mới nhưng đối xử tốt và sạch sẽ giúp mình, nhận sách kiểu vầy chán ghê",0,,,0
6182,Đóng gói ko cẩn thận. Các góc của sách bị móm. Các trang sách dính lại vào nhau phải lấy dao cắt ra. Ko hài lòng với cách phục vụ này.  Có sp thì đóng gói cẩn thận có sp thì rất ẩu.,0,,,0
6187,"Mình đặt hộp cơm hôm qua, nay đã được giao còn mừng vì mai có hộp đưa cơm cho chồng đi làm
nhưng thất vọng là sản phẩm bị vỡ 1 hộp, đóng gói thì sơ sài, k có giấy để chèn hay màng bọc chống va đập.
Hiện đang yêu cầu đổi trả đơn hàng",0,,,0
6201,"Làm ăn kỳ cục quá vậy Shop, mua hạt xuyên thấu lại giao hạt thường, không có khâu kiểm tra trước khi giao hàng, làm kiểu này sao khá.",0,,,0
6203,đặt mua màu xanh lá không hiểu sao shop lại giao màu xanh dương? Lần đầu tiên mua hàng ở tiki gặp trường hợp này!,0,,,0
6212,"Cái bài đánh giá này giống như giọt nước tràn ly
Gần đây mua sách của tiki có trầy xước ít , vỏ hộp móp méo nhưng vẫn cho qua
Bây giờ thì không nhịn được nữa 
Sách gì mà giao bẩn như sách cũ
Còn bị rách với bong ra ở gáy nữa chứ
Vỏ hộp thì móp méo biến dạng
Đề nghị bộ phận cskh của tiki xem xét và xử lí.
Cuối cùng hãy duyệt review này để mọi người được biết chứ mấy lần trước 1* tiki từ chối luôn",0,,,0
6265,Sách dày 410 trang chứ không phải 450 trang như mô tả. Hơn nữa trong title có ghi là TẶNG KÈM AUDIO BOOK nhưng mình không thấy gì khác ngoài sách giấy. Fahasa kiểm tra rồi phản hồi lại giúp mình,0,,,0
6290,"Khách hàng trung thành với tiki cả 10 năm nay nhưng lần đầu cảm thấy thất vọng khi nhận hàng. Sách cầm lên bụi rất nhiều ngoài bìa, gáy có vệt dơ và nhìn kỹ thì bị rách gót như hình. Mong Tiki cẩn thận hơn cho các đơn hàng sau.",0,,,0
6317,"Hàng y hình, nhưng đóng gói sơ sài. Chất lượng sp kém, đã sd thử. Nồi 5 đáy nhưng dễ bị cháy, mới nấu thử bị cháy đen và vàng hết đáy nồi.😥",0,,,0
6351,"thật sự mình mua vì thích hình ảnh và thiết kế của sách chứ chủ đề này mình thấy hoàn toàn ko hề mới :) Nó chỉ là luật hấp dẫn và dạy chúng ta cách áp dụng vào thực tế để cuộc sống tốt đẹp hơn và có đc những điều chúng ta muốn. đối với mình đây ko phải kiến thức mới cho nên mình thấy bình thg còn vơia nhưnhx bạn chưa biết thì nên khám phá ạ cuốn sách này rất cần thiết đó
về đóng gói thì mình ko hài lòng lắm vì hộp thì rộng mà ko có bọc xốp gì hết á làm sách xô lệch và ko đc bảo quản tốt :)",0,,,0
6359,"Không nghĩ tới là giao hàng chỉ trong 2 ngày. Khi unbox thì thấy có miếng chống xóc nhưng truyện không seal, không bọc kĩ và bìa truyện bị hư phía mép khiến mình rất khó chịu!!",0,,,0
6371,"Nhận gói hàng mình thấy hộp rất bự mà sách ko gói bao chống shock. Mở ra thì một cuốn như hình, hai cuốn còn lại được một phen lắc đã đời trong hộp làm gấp góc sách mà còn bị dơ. Mình kĩ tính và quý sách lắm, mà lại order mấy cuốn mình cực thích nên mong bên shop giải quyết giúp mình",0,,,0
6390,"Hôm nay mình nhận được cuốn này từ Tiki và hết sức thất vọng. Các trang tách ra, sờn mép theo kiểu đã qua sử dụng, còn bị bẩn rất rõ ràng, như vết cafe. Vậy mà vẫn cố tình giao cho khách. Mình mua sách để tặng, yêu cầu Tiki khắc phục và thay đổi ngay!",0,,,0
6403,"sách giao nhanh,  mới đặt hôm sau hôm nay có liền .NHƯNG sách bị cấn phần bìa như trên ảnh. Mình không biết sách có kèm bookmark không ,mà sách mình nhận được thì không có bookmark. mong bạn trả lời thắc mắc của mình ạ,mình cảm ơn.",0,,1,0
6534,"Tôi rất thích đặt sách trên Tiki và rất ít khi để lại bình luận tiêu cực trên đây, dù nhiều lần nhận được sách trong tình trạng không như mong muốn. Nhưng lần đặt sách này thật khiến tôi khá thất vọng.",0,,,0
6571,":) không hài lòng về chất lượng bên ngoài của sách xước tùm lum xước cả phần gáy ntn thì trưng bày rất mất thẩm mỹ. Sách như kiểu cũ dùng r hoặc hàng tồn vì phần gáy sách nhìn rất lỏng lẻo luôn không hiểu sao. Mình mua chủ yếu để sưu tập và tặng nên giao sách cũ và lỗi ntn mình rất không hài lòng
Haiz còn xước và hỏng nhiều chỗ lắm nhưng chất lượng nội dung của sách vẫn rất cao nên đánh giá 2 sao -_- nếu k thì 1 sao về chỗ",0,,,0
6664,"Sạc mua về không giống với hình ảnh mô tả, sạc nhẹ và nhỏ hơn bình thường. 
Dây sạc trong hình ảnh là tròn nhưng gửi về là dây 3 mảnh. Chân sạc 3 chân nhưng đã bị bẻ. 
Cửa hàng có ghi thông tin bảo hành từ tháng 29/6/2021 nhưng mình đặt mua hàng vào ngày 9/7/2021 và nhận hàng vào 11/7/2021, tức là cửa hàng không giao sạc mới cho mình mà giao sạc đã bị người khác mua và trả lại . 
Trên hình ảnh sạc có đèn mà hàng nhận về không có đèn. 
Đề nghị Tiki hoặc cửa hàng tiến hành đổi hoặc trả.",0,,,0
6704,"Nội dung khá ổn.
Nhưng mình thực sự buồn với Tiki.
Trc giờ mình thích đặt sách ở Tiki vì giao hàng nhanh, bọc sách cẩn thận.
Vậy mà lần này nhận đc cuốn sách, mình vô cùng thất vọng, bookcare đc quấn ngoài sách tạm bợ hời hợt, mở sách ra là giấy bọc sách cũng rơi ra luôn.
Tiki lưu ý nhé, vẫn sẽ ủng hộ Tiki dài dài!",0,,1,0
6818,"1. sản phẩm tôi nhận có dòng chữ made in Taiwan và chữ Trung Quốc - không có chữ Storejet 1TB như trên website ( gửi kèm hình đối chiếu ). Tôi  muốn nhận đúng sản phẩm như tiki đăng thông tin khi bán hàng.
2. Đóng gói: sản phẩm  chỉ được bọc sơ sài trong nilon hộp carton,  không  chống được va đập. Đáng ra nên được bao gói bằng bọcchuyên dụng cho đồ điện tử.

Tôi muốn trả lại sản phẩm trên và nếu đổi lại sản phẩm đúng như thông tin trên website. Nếu không tôi đề nghị hoàn tiền.
Cảm ơn tiki",0,,,0
6838,"Sách cũ, không có màng bọc sách, bị rách. Mong nhà bán có thể cho đổi lại.",0,,,0
6960,"Lần đầu thấy shop bọc túi bóng nữa, mặc dù giao hàng bị méo một góc và đến khi đọc khá bất ngờ về lỗi gõ máy trang 72 dòng 9",0,,,0
7073,"Sách bọc thế này hư hết viền, bị xước nhiều, hình như là sách cũ thì phải.",0,,,0
7108,"Lần này phải review về việc tiki ship sách ngày càng tệ. Lần 1 mình nhận quyển payback time rách bìa. Lần 2 mình nhận 1 quyển thì 4 góc đều bị móp, ngay cả hộp cũng bẹp lép. Lần này thì gãy bìa.",0,,,0
7114,"tôi không nhận được củ sạc của dây nguồn,, không cắm được vào nguồn điện.
Vui lòng gọi lại cho tôi gấp",0,,,0
7236,"1. Sản phẩm thiếu phần nắp đậy phía khe cắm
2. Có 4 ốc thay vì 3 ốc như quảng cáo
3. Hộp được dán băng dính phía ngoài và có vết rạch từ trước như kiểu hàng fake nhét vào trong.
Đề nghị lấy lại hàng, tôi rất KHÔNG hài lòng.",0,,,0
7407,"Bộ mình mong chờ nhất mà nhận về kết quả khá thất vọng. Truyện bị rạch seal, bụi khá nhiều. Tiki không giao bọc chống sốc nên bị móp hết. Nhưng mà mua giá 1 nửa nên chấp nhận vậy :(",0,,,0
7455,Đóng gói kém( không chuyên nghiệp)Hộp đèn méo mó. Đèn khi cấp lên thì nhấp nháy. Rất không hài lòng và khó chịu,0,,,0
7456,"sách bị nhàu nát, bìa bị in vệt xước rất nhiều, cái hộp đựng hôm mih nhận còn rách góc cơ :))) mih đã phải kêu shiper nán lại để xem có rớt quyển nào ra k vì đơn này mih đặt gồm 14 quyển cơ :))) nhận hai quyển spy mà nát cả hai, muốn khóc ghê luôn",0,,,0
8500,sách này không phải sách mới không được bọc kĩ càng thất vọng,0,,,0
8585,Tiki vui lòng đổi quyển sách khác cho mình. Bìa sách bẩn và nhàu nát thế này mà vẫn mang đi bán được thật không hiểu nỗi. Đây còn là đơn hàng Tikinow. Tóm lại mình không chấp nhận sản phẩm này.,0,,,0
8684,"Mình mua sách ở đây cũng nhiều lần, kể cả mùa dịch thì cũng chưa bao giờ thất vọng như lần này. Đợt trc mua do dịch tiki huỷ đơn mình cũng ko complain luôn. Đợt này thì 2 khuyết điểm: Thứ nhất là đóng gói rất tệ, ko bao bì cẩn thận làm sách bị móp méo các góc(tệ nhất trong các lần mình mua), thứ 2: mình ko an tâm về chất lượng của sách(đây là lần đầu tiên), chữ trên bìa bay màu đúng nghĩa đen nè, chỉ là cảm giác thôi nên mình ko dám khẳng định, mong bên tiki xem và fix giúp mình vì mình vẫn muốn làm khách hàng mua sách của app dài dài, thanks",0,,,0
8712,"Lần đầu mua trên tiki nhưng quá thất vọng. Đóng gói sơ sài,bìa sách bẩn.",0,,,0
8813,sách  có  tái  bản cập  nhật nội  dung tốt  hơn.  nhưng giấy  trang sách  không tốt.  rất  dễ  thấm  mực  bút dạ ra mặt  sau. đóng  gói cũng  chả tốt.  phải đóng hộp  sao lại đóng  gói nilon.,0,,,0
8860,"sách bị gãy góc, không có chống sốc",0,,,0
8905,"Hết sức tệ, tất cả vứt vào một cái bìa carton và dán băng keo chút xíu rồi giao khách. Mở ra một đống hỗn độn và trầy trụa. Bàn lắp xong thì ko vững mà vẫn còn rung lắc. Cái miếng sắt để gắn chân bàn có thể vít vào mặt bàn luôn nhưng nhà sx ko gắn mà để khách vặn bằng tay rất là cực khổ. Nói chung nếu ko vì dịch thì sp này sẽ ko nhận hàng",0,,,0
8940,"Sản phẩm bị gãy, rách do đóng gói không cẩn thận, không có biện pháp bảo vệ sản phẩm như chống sốc hoặc chống nước, hộp đựng sản phẩm gần như rách ra😑",0,,,0
8961,"Tạm dùng được, đóng gói kém, hàng đã được mở hộp",0,,,0
9013,"Sách bụi bặm. Cần xem lại khâu bảo quản, kho chứa hàng!",0,,,0
9067,sách của mình đóng gói hơi sơ xài phần bìa ổn không bị sao nhưng phần giấy nó cong queo luôn lúc nhận buồn quá chời luôn á,0,,,0
9085,"quyển sách dính bụi bặm với nhìn thấy củ kĩ và bị móp ở một góc, gói hàng sơ sài",0,,,0
9195,"Không hài lòng chút nào, giấy chất lượng quá kém, chỉ là lau tay mà cũng mủn rã nát, các gói giấy đóng gói còn k kín, rách vỡ linh tinh cả. Thất vọng nhất trong các sp đã mua trên tiki. Đây là giấy cũ mình vẫn còn so sánh với giấy mình vừa nhận được, khác hẳn nhau luôn!",0,,,0
9242,"Giao hàng cũ đã qua sử dụng, hàng điện tử mà đóng gói cẩu thả, không có bao bì nhãn mác gì cả.",0,,,0
9247,"Sách nội dung khá bình thường, mình không có ấn tượng sâu sắc gì. Có mùi hơi không dễ chịu cộng thêm không bọc sách nữa. Cứ ném thẳng vào hộp xong ship nếu như giỏ hàng shipper không may bị ướt thì không biết có được xử lý nữa không!",0,,,0
2,"bìa sách hơi mỏng, vỏ hộp giao bị bóp méo",0,,,0
7,"- Hộp rất cũ, không có bọc nilon, bị rách ở hầu hết các góc mép, không có 1 tem dán nào ở bên ngoài.
- Bao bọc máy bị rách, hình thức xấu, gây phản cảm.
- Tờ hướng dẫn bị gấp, nhăn góc",0,,,0
169,"thứ nhất là khâu đóng gói k có chống sốc, cũng k có bọc nhựa chống sốc luôn k đảm bảo đc an toàn cho sánh.
2. sách quan trọng nhất là bìa mà trong quá trình khui ra thấy 1 chỗ nhỏ bị trầy, tuy k đáng kể nhìn kĩ ms thấy mà nó làm mất thiện cảm từ cái nhìn đâù tiên vs lain sách ms nw
nên cho shop 3 sao và lời trên giôg như góp ý tại dì tui cũng k có dễ trong vc mua và lựa chọn sách",0,,,0
176,"Đánh giá 1🌟 vì chất lượng quá tệ, mình không có nhu cầu đổi trả nhưng thấy bao nhiêu năm rồi khâu gói hàng của Tiki vẫn không thay đổi và vẫn tệ như ngày nào. Vậy không hiểu bày ra mục đánh giá này để làm gì, bao nhiêu góp ý có chịu lắng nghe hay không. Nếu cũng là mua trên tiki nhưng từ nhà sách khac như Fahasa chẳng hạn, thì đã chẳng có chuyện sách bị cấn móp như thế này. Bọc 1 lớp xốp bong bóng/giấy xốp bộ khó đến vậy sao. Nhận hàng mà nhìn thùng carton bung bét là hình dung ra đc chất lượng bên trong rồi. Mình nhấn mạnh là lỗi do Tiki gói hàng lỏng lẻo không chỉnh chu, rất cẩu thả chứ không phải do shipper. Ship rất nhiệt tình dễ thương, 1🌟 là dàng cho nhà ship chứ chẳng phải dàng cho Tiki. 1 năm qua mình không mua bên Tiki nữa vì khâu gói hàng tệ quá là tệ, bây giờ quay lại trải nghiệm xem Tiku đã đón nhận góp ý và thay đổi chưa, nhưng không hề nha. Còn chẳng muốn đánh giá",0,,1,0
177,"Sách bị cong trên gốc, chưa hài lòng lắm về cách gói hàng.",0,,,0
189,"Sách mình nhận được bị ướt, bong gáy, nhăn nheo các trang sách bên trong. Cuốn sách này mình k sử dụng được. Ngày mình nhận sách trời k mưa, và các cuốn sách khác trong đơn hàng này vẫn ok nên chắc chắn là lỗi từ khi đóng gói. Mong Tiki xử lý trường hợp này bằng cách gửi cho mình cuốn mới với chất lượng tốt hơn hoặc nếu k đc thì hoàn tiền giúp mình. Cảm ơn Tiki.",0,1,,0
397,"Gói hàng thì ko cho nổi 1 cái bọc chống sốc, bm còm bị df khá nặng nx ko chịu nổi luôn á :(((, ko hài lòng cực kì",0,,,0
399,"SÁCH GIAO KHÔNG ĐƯỢC ĐÓNG GÓI CẨN THẬN, SÁCH bị CŨ VÀ BỊ mốp méo 4 góc. Rất không hài lòng về chất lượng sách và cách đóng gói của bên Tiki!",0,,,0
523,"Giao hàng nhanh. Đóng gói sơ sài. Sách cũ, có dấu người đọc gấp rồi.",0,,1,0
528,"Mình khá buồn về cách gói hàng của Tiki, không biết là do gần Tết nên việc đóng gói và vận chuyển ko còn cẩn thận được như trước. Hầu hết các đầu, góc sách mình mua đều bị lỗi va đập và để lại vết ko đẹp. Tiki cũng ko bọc màng chống sốc hay gì đó vào mà chỉ để vài cuốn sách trong cái hộp vậy thôi. Từ Nam ra Bắc nên sách cũng bị ảnh hưởng ít nhiều. Mong Tiki chú ý hơn để khách hàng sau có những trải nghiệm tốt hơn khi sử dụng dịch vụ. Mình cảm ơn!",0,,,0
537,"đóng gói sơ sài, mua 2 cái chào thì mở ra 1 cái bị móp méo luôn",0,,,0
641,"Trời ơi, làm ăn kiểu j thế ạ????? Sách thì ko có cái màng bọc mỏng bảo vệ luôn ấy ạ. Như kiểu có ai đó xé ra đọc cho đã r mới đem gửi đi ấy? Bên tiki thì ko có lấy 1 cái xốp hay giấy bảo vệ j luôn.Mở hộp ra thấy có mình cuốn sách thôi, cái đánh dấu trang cũng bị cong luôn! Chịu thực sự ấy. KHÔNG NÁT NHIỀU MÀ BỊ 1 GÓC VÀ CONG SÁCH!! Làm ăn chán quá đó ạ, không cho hủy đơn thì thôi đi, làm ăn có tâm dùm ạ!. Thật sự rất bực mình ấy, thấy uổng tiền lắm luôn. Chả biết ng khác như nào chứ thế này là bức xúc lắm luôn. Tôi qua đánh giá 1 sao app chắc cũng chẳng lạ ạ. Bảo vệ môi trường vừa thôi, ít nhất đừng xé cái bọc của sách ra và cho giấy tổ ong vô, làm ra để làm j mmàko bọc đc vào?? Ngộ thật đấy, do hết hàng nên tôi mới qua đây mua thôi. Kiểm lại bên gói hàng lại dùm mình!",0,,,0
697,"đóng gói quá tệ, sách bị xước và bị bẩn",0,,,0
784,Sách không được bọc nên bị bụi bẩn,0,,,0
806,"- Đồ bình thường.
- Dong gói không chắc chắn. 
- Chuôi để vặn bóng vẹo sang bên
- Bóng đèn không sáng, phải mua thêm bóng Rạng Đông. 
- Các khung không được chắc chắn. 
- Nói chung mua 140k cũng không đòi hỏi nhiều. Lúc đầu nhìn trong ảnh có vẻ được nhưng thực tế cũng xoàng đúng với giá tiền.",0,,,0
817,"Cũng một thời gian rồi mới đặt sách bên tiki mà nhận được sách như này quả thật cực kì thất vọng ạ 🥲 khâu đóng gói của tiki dạo này rất ẩu, không có bong bóng chống sốc tí nào mà chỉ có mỗi sách không cho vào hộp. Thế này không cấn cũng lạ. Nhìn sách mà sầu lắm ạ, đây còn là quyển mình mong chờ nhất nữa ^^ thực sự rất buồn và thất vọng.",0,,,0
1017,"rất không hài lòng với sản phẩm nhận được, đóng gói quá ẩu, hộp chứa hàng bị rách nhiều nơi, móp méo....ảnh hưởng tới bên trong. Choá bóng đèn bị móp méo, rất bực bội. Mua hàng mới, mà như cũ. Tôi không đồng ý nhận hàng. Tôi yêu cầu trả hàng, hoàn tiền.",0,1,,0
1111,Mình khá thất vọng vì sách về đến tay bị bụi bẩn và không kh có lớp màng bọc bên ngoài hay bọc chống sốc,0,,,0
1131,"_Giao hàng nhanh đúng dự kiến.  Sách được bỏ trong hộp carton.  
_ Sách không bọc màng co,  mặt sau sách vết trầy nhiều @@ Bụi thì lấy giấy chùi hết.  Hàng sale 40% nên cũng chấp nhận được.
_ Sách tg Nhật đều nhỏ nhỏ nhỉ. Lúc xem trên tiki mình tưởng nó sẽ to lắm. 
_ Thấy nhiều bạn khen hay và hack não nên sẽ đọc nội dung xem sao.",0,,1,0
1146,"Bình thường pin ko lâu như quảng cáo, hộp thì cũ",0,,,0
1182,"Sách hay, tác giả nổi tiếng, các bạn có thể nghe tóm tắt sách trên youtube nha._x000D_
_x000D_
Mình đặt mua lúc sách được giảm 50%, nhận hàng không có bao chống sốc như mọi khi, các góc sách bị dập nhăn, bên trong tầm 10 trang bị nhăn như thế này. Do mình nhận hàng đã lâu nhưng hôm nay mới mở ra đọc nên mới thấy, lưu ý cho các bạn muốn đặt sách của tiki thì cân nhắc._x000D_
_x000D_
(Quyển màu trắng mình đặt của fahasa lúc cũng được giảm 50% nhưng sách mới tinh tươm còn trong bao giấy bóng, bên ngoài còn bọc thêm 1 lớp chống sốc nữa!)",0,,,0
1205,"Đèn vàng tối quá không dùng được nên mình thay bóng. 
Hàng đóng gói hok cẩn thận nên lúc nhận bị móp như hình. Do thân đèn nó đè lên đế chứ không phải bên ngoài tác động vào.
Mình trả lại và được nhận cái mới, khi nhận vẫn bị móp 1 tí nhưng chấp nhận được.
Mình góp ý để shop biết và đóng gói cẩn thận hơn nek. 
thks shop nha",0,,,0
1308,"sản phẩm bị cấn móp, thất vọng",0,,,0
1313,"Đóng gói ẩu, hộp rách te tua làm tróc gáy và quăn mép sách",0,,,0
1366,Đóng gói quá tệ. Sách nhận hư bìa và giấy,0,,,0
1454,"Sách ổn , đóng gói k chắc chắn lắm nên bị móp sách :((",0,,,0
1488,Sách cũ hơi bẩn còn bị móp,0,,,0
1567,"Sách không có seal, bìa hơi cũ và phần nhũ tên truyện bị xước xát nhiều. Mua sách ở Tiki thì xác định là vì rẻ chứ đừng  trông chờ vào khâu đóng gói. Kinh nghiệm xương máu là nên mua ít nhất 2 cuốn vì 1 cuốn thì size hộp nhỏ nhất hiện tại đang bị rộng, xóc nảy trong quá trình vận chuyển rất dễ dẫn đến cấn móp, ngoài ra đang mùa mưa mà không có bọc chống thấm nên ai ở tỉnh xa cũng nên cân nhắc. Chất lượng giao hàng rất tốt, siêu nhanh và shipper thân thiện.",0,,1,0
1609,"đóng gói sơ xài, giao hàng nhanh, đặt 2 cái bị vỡ 1 cái, đã làm sạch và lau khô tường nhà tắm, nhưng không dính lắm",0,,1,0
1618,"Giao hàng nhanh._x000D_
Tuy nhiên bọc sách quá xấu, bìa sách lỏng lẻo và không chắc chắn. Cân nhắc không sử dụng gói book care vì chất lượng không cải thiện",0,,1,0
1628,"Mua sản phẩm đắt tiền mà bị lỗi, làm mất đi thẩm mĩ của cuốn sách. Đề nghị bộ phận đóng gói sản phẩm nên kiểm tra sản phẩm cẩn thận trước khi đóng gói và gửi sản phẩm cho khách hàng.",0,,,0
1719,"(*) Đánh giá không tính điểm
Sách ko đc bọc nên bị nhăn vài chỗ, có vết  bẩn ở gáy sách",0,,,0
1743,Hôm trước tiki giao cho mình bộ hộp cơm mà trong bị vỡ. May mình kiểm tra trước nên bạn giao hàng đã mang đi luôn. Đây là lần đầu tiên mình mua sản phẩm trên tiki bị lỗi. Mong tiki đóng hàng cẩn thận hơn. Tiki có thể giao lại cho mình bộ khác không ?,0,1,,0
1839,Mình mua mấy lần của tiki thì thấy tiki luôn đóng gói sơ sài nhưng ít khi bị móp sách nhưng lần này sách mình bị móp ;-;;;;;;; 🥹,0,,,0
1850,"Mày sách đẹp tuy nhiên lúc giao đóng gói hàng vô cùng cẩu thả chỉ bỏ sách vào hộp rồi ko chèn mút chống sốc thậm chí cũng chẳng có seal hàng mới, sách thì xước và trầy rất nhiều trông như sách cũ hoàn toàn thất vọng",0,,,0
1861,"giao nhanh nhưng đóng gói quá sơ sài,truyện móp méo nhiều",0,,1,0
1907,"Sách như sách cũ, có cả bụi, đóng gói ko cẩn thận.",0,,,0
2016,"Chán sách không bọc bẩn, đóng gói sơ sài, thùng sách bị rách bạn shiper dễ thương",0,,1,0
2063,"Shop đóng gói ẩu quá, k có bao kính phủ sách, trời mưa ướt hết. Sách bị móp méo nữa",0,,,0
2085,"đóng gói sơ sài, hàng mỏng manh",0,,,0
2094,"sách không có bọc, xước bẩn phần bìa cảm giác như sách cho khán giả đọc thử r gửi cho mình vậy. thất vọng về cảm quan.nd sách thì hay",0,,,0
2143,mép sách bị hỏng do không đóng gói cẩn thận,0,,,0
2159,Đóng gói sách rất ẩu trải nhiệm mua sách tệ nhất  từng mua,0,,,0
2162,"cuốn sách đã rất hoàn hảo cho đến khi t thaây nó bị  cong mép, mong tiki đóng gói cẩn thận vs nên thêm chống sốc",0,,,0
2182,"Giao hàng nhanh, chưa được 1 ngày là đến. Nhưng chất lượng sách hơi tệ, bìa bị móp và rách một tí(như hình). Hi vọng tiki cẩn trọng hơn trong việc gói hàng và sớm phản hồi lại cho mình, mình muốn có được một cuốn sách hài lòng với chất lượng mà mình bỏ ra",0,,1,0
2198,Sách ko có bọc ngoài hơi dơ có chỗ hơi móp,0,,,0
2292,"Sách hơi nặng nhưng Tiki lót xốp chống sốc hay bọc góc sách mà chỉ bỏ trong hộp giấy carton thôi nên khi mình nhận sách thì hơi thất vọng vì góc sách bị cong và bìa hơi dơ vài chỗ.
Hi vọng Tiki sẽ cải thiện hơn trong phần đóng gói vận chuyển này !",0,1,,0
2327,Hàng điện tử mà đóng góp kém quá ko góp chống sốc j hết. Khay caddy bay bị cong 1 bên ko biết có lắp dc ko? Fai chờ ổ ssd về lắp mới biết dc,0,,,0
2329,"Ủng hộ tiki nhiều rồi nhưng sách lần này hơi bị cong, chắc do bỏ vô hộp bé quá, vẫn còn seal mà sách cong ?",0,,,0
2339,"Chán sách không bọc bẩn, đóng gói sơ sài, thùng sách bị rách bạn shiper dễ thương",0,,1,0
2376,"Giao hàng nhanh, nhưng sách bụi và bị bẩn. Vì không bọc sách mà cứ thế cho vào hộp, mình cũng hơi vô ý khi rạch giữa hộp nên bị rách mất. Nói chung là thất vọng khoản gói hàng của Tiki. TvT",0,,1,0
2416,"Giao hàng lần 1 thì sách bị dơ, trầy, gáy và và bìa bị dập. Đổi trả tốn hơn 1 tuần, sản phẩm đổi trả coi như tương đối tạm ổn. Gáy sách đóng sơ sài, lộ dây, bìa bị nhăn và ruột giấy có mùi mốc",0,,,0
2435,"Sách không được bọc kĩ, dính nhiều bụi, vết bẩn",0,,,0
2463,"Sách bị dơ, gói hàng ko kỹ",0,,,0
2478,sách mua về không hề có bọc xốp để chống xóc ảnh hưởng đến sách. quyển này ngoài nhăn ở đầu còn có vết xước sâu ở mặt sau quyển sách. mong tiki chú ý về cách đóng gói hàng sau này,0,1,,0
2502,tiki giao bị df dã man huy hiệu ngu dương bị df trúng mặt ship thì ko bọc tí gì chống sốc cả,0,,,0
2512,"không chắc chắc vì các lỗ vít bị khoan trước khá rộng nên lỏng lẻo
Hàng giao trầy xước nhiều
Bản hướng dẫn lắp đặt minh  họa sơ xài, mình ráp nhiều đồ gỗ tự lắp ráp trên Tiki rồi mà muốn đánh vật với cái tủ quá đơn giản này!!! Thường chả mấy khi để ý giá tiền nhưng tự nhiên Facebook hiện lại quảng cáo, thấy 400k quá đắt so với công lắp và sử dụng nên mới vào review.
KL: không đáng mua.",0,,,0
2534,Môt tô khum 17.5 x8 bể tan nát đáh giá sao đây ( ? ),0,,,0
2620,"sách về không có bọc bao đã đành, cũng không có giấy chống sốc, trầy hết bìa luôn, rồi thêm bị ẩm hay sao mà giấy nó cứ cong veo",0,,,0
2727,☺️hy vọng thật nhiều rồi thất vọng cũng thật nhiều. Nhìn phụ kiện bị xước bị cấn rất nhiều hơi bị bất ổn tâm lí luôn ạ 💔💔. Quả gói hàng của tiki làm mình cũng hơi bị hoảng không có lớp bọc chống sóc nào luôn.,0,,,0
2936,"Lần thứ 2 mua hàng của Tiki, lần thứ 2 thất vọng. Bỏ ra hơn 800 nghìn để mua 1 cái ram cũ, đã sử dụng về. Ram đã sản xuất và sử dụng từ 2018. Đóng gói thì quá kém, để 1 cái hộp nhỏ trong 1 cái hộp to mà ko có lót chống sốc. Hộp đựng ram thì ram đã bay khỏi vị trí. cầm thì súc sắc bên trong. May là lắp vào mt vẫn lên, không thì ko còn gì để nói. Đành nói là mất tiền ngu vì ko xem trước khi trả tiền. Sẽ ko bao giờ mua hàng của Tiki nữa. Nên học cách Shopee thì mới bán được.",0,,,0
2970,"đóng gói sơ sài , bên ngoài sách có sứt mẻ , chất liệu giấy chưa tốt",0,,,0
2971,"Mình vốn ko quan trọng hình thức. Đọc dách chỉ xem nội dung. Mua sách ở Tiki nhiều rồi nhưng đây là lần đầu tiên sách nhận được bị rách. Do đóng gói và vận chuyển không cẩn thận. Đợt này mình đặt nhiều đơn, lại nghĩ là sách nên cũng không kiểm kỹ. Về nhà mở ra mới thấy rách bị rách.",0,,,0
3068,"sách cũ, bìa bẩn, rách mép, đóng gói ẩu, giao hàng quá tệ",0,,,0
3302,"Góp ý thẳng mặt ông bà nào đứng đầu những khâu sau:
- Sách Tiki giao thì luôn bị dơ bẩn phần ruột sách, cái này thì chắc ai cũng bị không cần phải nói rồi nhỉ?
- Đóng gói không bao giờ có chống sốc hay có bất kỳ một phương pháp bảo vệ sách nào cả! Gáy sách hoặc phần bìa sách luôn bị cấn/móp/trầy/xướt!

Ẩu tả, thiếu ý thức, vô trách nhiệm trong khâu kiểm tra chất lượng sản phẩm và đóng gói sản phẩm trước khi vận chuyển. SLOGAN MỚI CỦA TIKI HAY GÌ VẬY?",0,,,0
3580,"Đóng gói rất kém, hộp rộng nhưng ko bọc sách bằng chống sốc hay chèn hộp thật chặt để tránh móp, gãy các góc sách.
Bìa sách dơ và nhiều vết xước ở bìa. Rất thất vọng với lần mua này vid bth mình mua ở các sàn khác nên muốn mua thử tiki một lần nhưng lại rất thất vọng và lỗi một phần tại mình ko đọc kĩ các đánh giá, nếu đọc kĩ chắc cũng ko như thế này vì thấy có bạn đánh giá bị tình trạng y như mình.",0,,,0
